IPEDSID,NAME,LADDR,LADDR2,LCITY,LSTATE,LZIP,LZIP4,COUNTRY,PHONE,STFIPS,COFIPS,LAT,LON,SECTOR,LEVEL,INST_TYPE,NAICS_CODE,NAICS_DESC,HI_OFFER,DEG_GRANT,LOCALE,STATUS,CLOSE_DATE,MERGE_ID,ALIAS,SIZE_SET,INST_SIZE,PT_ENROLL,FT_ENROLL,TOT_ENROLL,HOUSING,DORM_CAP,FTE,NCES_URL,SCHOOL_URL,SHELTER_ID,LAST_UPDAT
182281,University of Nevada-Las Vegas,4505 S Maryland Pky,,Las Vegas,NV,89154,,US,7028953011,32,32003,36.10769600000,-115.13739300000,1,1,1,611310,"Colleges, Universities, and Professional Schools",10,1,12,A,-2,-2,,15,5,10130,18488,28618,1,1735,4338,http://nces.ed.gov/GLOBALLOCATOR/,www.unlv.edu,,2010/01/15
181941,Career College of Northern Nevada,1195 A Corporate Blvd,,Reno,NV,89502,2331,US,7758562266,32,32031,39.51097800000,-119.75069700000,6,2,3,611210,Junior Colleges,40,1,41,A,-2,-2,,1,1,0,232,232,2,0,36,http://nces.ed.gov/GLOBALLOCATOR/,www.ccnn.edu,,2010/01/15
182290,University of Nevada-Reno,,,Reno,NV,89557,,US,7757841110,32,32031,39.54634000000,-119.81863200000,1,1,1,611310,"Colleges, Universities, and Professional Schools",11,1,12,A,-2,-2,,15,4,4987,11864,16851,1,2094,3150,http://nces.ed.gov/GLOBALLOCATOR/,www.unr.edu,,2010/01/15
182519,Nevada System of Higher Education-System Office,2601 Enterprise Rd,,Reno,NV,89512,,US,7757844901,32,32031,39.55119092600,-119.81225930200,0,1,1,611310,"Colleges, Universities, and Professional Schools",11,1,12,A,-2,-2,,-3,-2,0,0,0,-2,0,214,http://nces.ed.gov/GLOBALLOCATOR/,system.nevada.edu,,2010/08/27
180197,Flathead Valley Community College,777 Grandview Dr,,Kalispell,MT,59901,,US,4067563822,30,30029,48.22591400000,-114.32897100000,4,2,1,611210,Junior Colleges,40,1,41,A,-2,-2,,2,2,941,958,1899,2,0,272,http://nces.ed.gov/GLOBALLOCATOR/,www.fvcc.edu,,2010/01/15
180054,Blackfeet Community College,Highway 2 & 89,,Browning,MT,59417,0819,US,4063385441,30,30035,48.55672800000,-113.01473000000,5,2,2,611210,Junior Colleges,40,1,42,A,-2,-2,BCC,2,1,70,399,469,2,0,118,http://nces.ed.gov/GLOBALLOCATOR/,www.bfcc.org,,2010/01/15
180647,Salish Kootenai College,58138 US  Highway 93,,Pablo,MT,59855,,US,4062754800,30,30047,47.59686400000,-114.10719100000,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,42,A,-2,-2,SKC,6,1,400,600,1000,1,199,325,http://nces.ed.gov/GLOBALLOCATOR/,www.skc.edu,,2010/01/15
180276,University of Montana-Helena College of Technology,1115 N Roberts Street,,Helena,MT,59601,,US,4064446800,30,30049,46.59538384700,-112.01603485200,4,2,1,611210,Junior Colleges,40,1,33,A,-2,-2,,2,2,571,609,1180,2,0,164,http://nces.ed.gov/GLOBALLOCATOR/,www.umhelena.edu,,2010/08/26
180489,The University of Montana,"Missoula, Montana",,Missoula,MT,59812,,US,4062430211,30,30063,46.86107400000,-113.98294000000,1,1,1,611310,"Colleges, Universities, and Professional Schools",11,1,41,A,-2,-2,,15,4,2856,11320,14176,1,3425,2422,http://nces.ed.gov/GLOBALLOCATOR/,www.umt.edu,,2010/01/15
142407,Mr Juans College of Hair Design,586 Blue Lakes Blvd N,,Twin Falls,ID,83301,,US,2087337777,16,16083,42.57158877400,-114.46033015200,6,2,3,611511,Cosmetology and Barber Schools,0,2,33,A,-2,-2,,-3,1,0,34,34,2,0,4,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
142054,Apollo College,1200 North Liberty Street,,Boise,ID,83704,8742,US,2083778080,16,16001,43.61593492200,-116.26057127100,6,2,3,611210,Junior Colleges,40,1,12,A,-2,-2,,1,1,0,659,659,2,0,85,http://nces.ed.gov/GLOBALLOCATOR/,www.apollocollege.edu,,2010/09/01
142115,Boise State University,1910 University Dr,,Boise,ID,83725,,US,2084261011,16,16001,43.60440316900,-116.20578893400,1,1,1,611310,"Colleges, Universities, and Professional Schools",10,1,12,A,-2,-2,Boise State,15,4,7507,12160,19667,1,1500,2612,http://nces.ed.gov/GLOBALLOCATOR/,www.boisestate.edu,,2010/09/01
142285,University of Idaho,875 Perimeter Drive,,Moscow,ID,83844,2282,US,8888843246,16,16057,46.72689377400,-117.02429615200,1,1,1,611310,"Colleges, Universities, and Professional Schools",11,1,32,A,-2,-2,Idaho,16,4,2448,9343,11791,1,1950,2471,http://nces.ed.gov/GLOBALLOCATOR/,www.uidaho.edu,,2010/01/15
142416,Mr Leons School of Hair Design,618 S Main St,,Moscow,ID,83843,,US,2088822923,16,16057,46.72939377400,-117.00135215200,6,2,3,611511,Cosmetology and Barber Schools,0,2,32,A,-2,-2,,-3,1,0,30,30,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
142276,Idaho State University,921 S 7th Ave,,Pocatello,ID,83209,,US,2082823620,16,16005,42.86410777400,-112.42908415200,1,1,1,611310,"Colleges, Universities, and Professional Schools",11,1,13,A,-2,-2,,15,4,4525,8128,12653,1,1279,1950,http://nces.ed.gov/GLOBALLOCATOR/,www.isu.edu,,2010/01/15
142489,The School of Hairstyling,141 East Chubbuck Road,,Chubbuck,ID,83202,,US,2082329170,16,16005,42.92000577400,-112.46504615200,6,2,3,611511,Cosmetology and Barber Schools,0,2,23,A,-2,-2,,-3,1,0,73,73,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,www.theschoolofhairstyling.com,,2010/01/15
180142,Benefis Healthcare School of Radiologic Technology,,,,MT,,,US,,30,30013,47.48881900000,-111.29868900000,5,2,2,611210,Junior Colleges,-3,-3,13,D,06/01/2008,-2,,-3,-2,0,0,0,0,0,2,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
179991,Academy of Cosmetology Inc,133 W Mendenhall,,Bozeman,MT,59715,3544,US,4065871264,30,30031,45.68050449900,-111.03976825800,6,2,3,611511,Cosmetology and Barber Schools,0,2,33,A,-2,-2,,-3,1,0,25,25,2,0,4,http://nces.ed.gov/GLOBALLOCATOR/,www.academycosmetology.com,,2010/08/26
180461,Montana State University,Montana State University,,Bozeman,MT,59717,,US,4069940211,30,30031,45.66682900000,-111.04991800000,1,1,1,611310,"Colleges, Universities, and Professional Schools",10,1,33,A,-2,-2,MSU,16,4,2486,9490,11976,1,3200,2946,http://nces.ed.gov/GLOBALLOCATOR/,www.montana.edu/,,2010/01/15
180328,Little Big Horn College,1 Forestry Lane,,Crow Agency,MT,59022,,US,4066383100,30,30003,45.60377700000,-107.45541800000,4,2,1,611210,Junior Colleges,40,1,43,A,-2,-2,,1,1,54,267,321,2,0,68,http://nces.ed.gov/GLOBALLOCATOR/,main.lbhc.cc.mt.us,,2010/01/15
180203,Fort Belknap College,Hwys 2 & 66,,Harlem,MT,59526,0159,US,4063532607222,30,30005,48.48402700000,-108.75912900000,4,2,1,611210,Junior Colleges,40,1,43,A,-2,-2,,1,1,29,114,143,2,0,57,http://nces.ed.gov/GLOBALLOCATOR/,www.fbcc.edu,,2010/01/15
180160,Chief Dull Knife College,One College Drive,,Lame Deer,MT,59043,,US,4064776215,30,30087,45.62555900000,-106.66459000000,4,2,1,611210,Junior Colleges,40,1,43,A,-2,-2,,1,1,230,131,361,2,0,58,http://nces.ed.gov/GLOBALLOCATOR/,cdkc.edu,,2010/01/15
180179,Montana State University-Billings,1500 University Drive,,Billings,MT,59101,0298,US,4066572011,30,30111,45.79689588000,-108.52300901400,1,1,1,611310,"Colleges, Universities, and Professional Schools",20,1,12,A,-2,-2,,12,2,1049,2549,3598,1,558,602,http://nces.ed.gov/GLOBALLOCATOR/,www.msubillings.edu,,2010/08/26
142179,Eastern Idaho Technical College,1600 S 25th E,,Idaho Falls,ID,83404,5788,US,20852430003371,16,16019,43.48179977400,-111.98464515200,4,2,1,611210,Junior Colleges,40,1,13,A,-2,-2,EITC,2,1,472,296,768,2,0,214,http://nces.ed.gov/GLOBALLOCATOR/,www.eitc.edu,,2010/01/15
142124,Career Beauty College,57 College Ave,,Rexburg,ID,83440,1964,US,2083560222,16,16065,43.82529134800,-111.78209142000,6,2,3,611511,Cosmetology and Barber Schools,0,2,32,A,-2,-2,CBC,-3,1,0,45,45,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,careerbeautycollege.com,,2010/09/01
142522,Brigham Young University-Idaho,525 S Center,,Rexburg,ID,83460,,US,2084962411,16,16065,43.81538377400,-111.78472815200,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,32,A,-2,-2,BYU-I,15,4,1959,11800,13759,1,1058,1274,http://nces.ed.gov/GLOBALLOCATOR/,www.byui.edu,,2010/01/15
187532,Central New Mexico Community College,525 Buena Vista SE,,Albuquerque,NM,87106,,US,5052243000,35,35001,35.07599000000,-106.62495700000,4,2,1,611210,Junior Colleges,40,1,11,A,-2,-2,CNM,5,5,16439,8251,24690,2,0,1882,http://nces.ed.gov/GLOBALLOCATOR/,www.cnm.edu,,2010/01/15
187985,University of New Mexico-Main Campus,,,Albuquerque,NM,87131,0001,US,5052770111,35,35001,35.08386800000,-106.62015500000,1,1,1,611310,"Colleges, Universities, and Professional Schools",11,1,11,A,-2,-2,UNM,15,5,6073,18032,24105,1,2470,8238,http://nces.ed.gov/GLOBALLOCATOR/,www.unm.edu,,2010/01/15
188216,Southwestern Indian Polytechnic Institute,9169 Coors Rd NW,,Albuquerque,NM,87120,3101,US,5053462347,35,35001,35.17607500000,-106.66306200000,4,2,1,611210,Junior Colleges,40,1,11,A,-2,-2,SIPI | S.I.P.I.,2,1,107,344,451,1,394,94,http://nces.ed.gov/GLOBALLOCATOR/,www.sipi.edu,,2010/01/15
188049,University of New Mexico-Valencia County Branch,280 La Entrada,,Los Lunas,NM,87031,7633,US,5059258500,35,35061,34.72928400000,-106.70736400000,4,2,1,611210,Junior Colleges,40,1,41,A,-2,-2,,2,2,592,860,1452,2,0,214,http://nces.ed.gov/GLOBALLOCATOR/,www.unm.edu/~unmvc/,,2010/01/15
188030,New Mexico State University-Main Campus,2850 Weddell Street,,Las Cruces,NM,88003,8001,US,5756460111,35,35013,32.28287500000,-106.74784100000,1,1,1,611310,"Colleges, Universities, and Professional Schools",10,1,13,A,-2,-2,NMSU,15,4,3538,13660,17198,1,3612,4399,http://nces.ed.gov/GLOBALLOCATOR/,www.nmsu.edu/,,2010/01/15
188100,San Juan College,4601 College Blvd,,Farmington,NM,87402,4699,US,5053263311,35,35045,36.77178500000,-108.16630700000,4,2,1,611210,Junior Colleges,40,1,41,A,-2,-2,SJC | San Juan Community College | SJCC,3,3,5905,2242,8147,2,0,969,http://nces.ed.gov/GLOBALLOCATOR/,WWW.SANJUANCOLLEGE.EDU,,2010/01/15
188021,New Mexico State University-Grants,1500 Third Street,,Grants,NM,87020,,US,5052877981,35,35006,35.16443700000,-107.84341700000,4,2,1,611210,Junior Colleges,40,1,33,A,-2,-2,NMSU-Grants,1,2,823,269,1092,2,0,117,http://nces.ed.gov/GLOBALLOCATOR/,grants.nmsu.edu/,,2010/01/15
187596,Navajo Technical College,"Lower Point Road, State Road 371",,Crownpoint,NM,87313,0849,US,5057864100,35,35031,35.68741200000,-108.14805800000,4,2,1,611210,Junior Colleges,40,1,43,A,-2,-2,,1,1,166,403,569,1,204,126,http://nces.ed.gov/GLOBALLOCATOR/,www.navajotech.edu,,2010/01/15
187958,University of New Mexico-Gallup Campus,200 College Rd,,Gallup,NM,87301,5697,US,5058637500,35,35031,35.50236700000,-108.72627700000,4,2,1,611210,Junior Colleges,40,1,33,A,-2,-2,,2,2,1058,1131,2189,2,0,294,http://nces.ed.gov/GLOBALLOCATOR/,www.gallup.unm.edu,,2010/01/15
262305,Remington College-Tempe Campus,875 W Elliot Rd #126,,Tempe,AZ,85284,1133,US,4808341000,04,04013,33.34805421800,-111.95267770300,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,12,M,09/01/2008,-2,,6,1,0,0,0,2,0,9,http://nces.ed.gov/GLOBALLOCATOR/,www.remingtoncollege.edu,,2010/09/01
363934,University of Advancing Technology,2625 W Baseline Rd,,Tempe,AZ,85283,,US,6023838228,04,04013,33.37771228700,-111.97608681200,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,12,A,-2,-2,,9,2,0,1149,1149,1,320,211,http://nces.ed.gov/GLOBALLOCATOR/,www.uat.edu,,2010/09/01
364016,Paradise Valley Community College,18401 N 32nd St,,Phoenix,AZ,85032,,US,6027876500,04,04013,33.65213539700,-112.00986539800,4,2,1,611210,Junior Colleges,40,1,11,A,-2,-2,,3,3,6257,2848,9105,2,0,581,http://nces.ed.gov/GLOBALLOCATOR/,www.pvc.maricopa.edu,,2010/09/01
381459,Phoenix Seminary,4222 E Thomas Rd Ste 400,,Phoenix,AZ,85018,7607,US,6028508000,04,04013,33.48035400000,-111.99062800000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,11,A,-2,-2,,-3,1,129,60,189,2,0,38,http://nces.ed.gov/GLOBALLOCATOR/,www.phoenixseminary.edu,,2010/01/15
384209,The Bryman School of Arizona,2250 W. Peoria Ave. A-100,,Phoenix,AZ,85029,,US,6022744300,04,04013,33.58285921700,-112.10753725700,6,2,3,611210,Junior Colleges,40,1,11,A,-2,-2,,2,1,0,682,682,2,0,80,http://nces.ed.gov/GLOBALLOCATOR/,www.brymanschool.edu,,2010/09/01
384333,Estrella Mountain Community College,3000 N Dysart Rd,,Avondale,AZ,85323,1000,US,6239358000,04,04013,33.48072210900,-112.34315754300,4,2,1,611210,Junior Colleges,40,1,23,A,-2,-2,,3,3,4550,1808,6358,2,0,395,http://nces.ed.gov/GLOBALLOCATOR/,www.emc.maricopa.edu,,2010/09/01
404055,IIA College,925 S Gilbert Rd Ste 201,,Mesa,AZ,85204,4448,US,4805458755201,04,04013,33.39814832700,-111.78677911000,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,11,A,-2,-2,,6,1,0,225,225,2,0,32,http://nces.ed.gov/GLOBALLOCATOR/,www.iia.edu,,2010/09/01
407009,Arizona State University at the West Campus,,,,AZ,,,US,,04,04013,33.60898000000,-112.15893500000,1,1,1,611310,"Colleges, Universities, and Professional Schools",-3,-3,11,C,-2,104151,,12,-2,0,0,0,0,0,720,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
409324,Pima Medical Institute-Mesa,941 South Dobson Road,,Mesa,AZ,85202,,US,4808989898,04,04013,33.39693313900,-111.87411409900,9,3,3,611519,Other Technical and Trade Schools,0,2,11,A,-2,-2,,-3,1,0,102,102,2,0,3,http://nces.ed.gov/GLOBALLOCATOR/,www.pmi.edu/,,2010/09/01
262235,Arizona Academy of Beauty-North,4066 N Oracle,,Tucson,AZ,85705,,US,5208880170,04,04019,32.28066000000,-110.97806400000,9,3,3,611511,Cosmetology and Barber Schools,0,2,11,A,-2,-2,,-3,1,0,49,49,2,0,7,http://nces.ed.gov/GLOBALLOCATOR/,www.arizonaacademy.com,,2010/01/15
405979,University of Phoenix-Southern Arizona Campus,300 S. Craycroft Road,,Tucson,AZ,85711,4574,US,8006598988,04,04019,32.21776429700,-110.87583777900,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,11,A,-2,-2,,12,2,0,1911,1911,2,0,1007,http://nces.ed.gov/GLOBALLOCATOR/,www.phoenix.edu,,2010/09/01
262299,Empire Beauty School-Prescott,410 W Goodwin,,Prescott,AZ,86303,,US,57042943212414,04,04025,34.54080482100,-112.47381700000,9,3,3,611511,Cosmetology and Barber Schools,0,2,13,A,-2,-2,,-3,1,40,75,115,2,0,10,http://nces.ed.gov/GLOBALLOCATOR/,www.empire.edu,,2010/09/01
262457,San Joaquin Valley College-Fresno,295 E Sierra Ave,,Fresno,CA,93710,3616,US,5594488282,06,06019,36.83013200000,-119.78345000000,6,2,3,611210,Junior Colleges,40,1,11,A,-2,-2,,2,1,0,832,832,2,0,115,http://nces.ed.gov/GLOBALLOCATOR/,www.sjvc.edu,,2010/01/15
397942,MCed Career College,2002 N Gateway Blvd,,Fresno,CA,93727,,US,5594560623,06,06019,36.76891239000,-119.72573946000,9,3,3,611519,Other Technical and Trade Schools,0,2,11,A,-2,-2,,-3,2,0,256,256,2,0,46,http://nces.ed.gov/GLOBALLOCATOR/,www.mced.edu,,2010/09/07
378105,Central Coast College,480 S Main Street,,Salinas,CA,93901,3301,US,8314246767,06,06053,36.66959504000,-121.65564252500,9,3,3,611519,Other Technical and Trade Schools,0,2,12,A,-2,-2,,-3,1,22,63,85,2,0,21,http://nces.ed.gov/GLOBALLOCATOR/,www.centralcoastcollege.edu,,2010/09/08
409874,Heald College-Salinas,1450 N Main St,,Salinas,CA,93906,,US,8314431700,06,06053,36.70681277200,-121.65278430700,6,2,3,611210,Junior Colleges,40,1,12,A,-2,-2,,1,1,148,561,709,2,0,54,http://nces.ed.gov/GLOBALLOCATOR/,www.heald.edu,,2010/09/08
245847,Antioch University-Santa Barbara,"801 Garden St, Suite 101",,Santa Barbara,CA,93101,1581,US,8059628179,06,06083,34.42290900000,-119.69603200000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,13,A,-2,-2,AUSB,6,1,102,224,326,2,0,95,http://nces.ed.gov/GLOBALLOCATOR/,www.antiochsb.edu,,2010/01/15
381325,CET-Santa Maria,509 W Morrison Ave,,Santa Maria,CA,93458,,US,4082877924,06,06083,34.94357618900,-120.44197765300,8,3,2,611519,Other Technical and Trade Schools,0,2,13,A,-2,-2,,-3,1,114,109,223,2,0,18,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/09/08
243744,Stanford University,,,Stanford,CA,94305,,US,6507232300,06,06085,37.43174600000,-122.18221200000,2,1,2,611310,"Colleges, Universities, and Professional Schools",11,1,21,A,-2,-2,,17,4,5511,14271,19782,1,10693,12762,http://nces.ed.gov/GLOBALLOCATOR/,www.stanford.edu/,,2010/01/15
366960,Kaplan College-Modesto Campus,5172 Kiernan Court,,Salida,CA,95368,,US,2095437000,06,06099,37.71366546500,-121.08732560400,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,1,2,0,1073,1073,2,0,81,http://nces.ed.gov/GLOBALLOCATOR/,getinfo.kaplancollege.com/KaplanCollegePortal/KaplanCollegeCampuses/California/Modesto/,,2010/09/08
246974,Western Career College-San Leandro,"15555 E. 14th Street, Suite 500",,San Leandro,CA,95478,,US,5102763888,06,06001,37.70121584300,-122.12581944800,6,2,3,611210,Junior Colleges,40,1,13,A,-2,-2,,1,1,0,816,816,2,0,81,http://nces.ed.gov/GLOBALLOCATOR/,www.westerncollege.com,,2010/09/08
366401,Las Positas College,3033 Collier Cyn Rd,,Livermore,CA,94551,7650,US,9254241000,06,06001,37.70962300000,-121.80494800000,4,2,1,611210,Junior Colleges,40,1,41,A,-2,-2,,3,3,5150,2948,8098,2,0,468,http://nces.ed.gov/GLOBALLOCATOR/,www.laspositascollege.edu,,2010/01/15
371779,Heald College-Hayward,25500 Industrial Blvd.,,Hayward,CA,94545,,US,5107832100,06,06001,37.63658900000,-122.11493900000,6,2,3,611210,Junior Colleges,40,1,41,A,-2,-2,,2,2,388,886,1274,2,0,83,http://nces.ed.gov/GLOBALLOCATOR/,www.Heald.edu,,2010/01/15
384306,Acupuncture and Integrative Medicine College-Berkeley,2550 Shattuck Ave,,Berkeley,CA,94704,,US,5106668248,06,06001,37.86275352200,-122.26763578100,2,1,2,611310,"Colleges, Universities, and Professional Schools",20,1,12,A,-2,-2,AIMC Berkeley,-2,1,42,127,169,2,0,45,http://nces.ed.gov/GLOBALLOCATOR/,www.aimc.edu,,2010/09/07
406006,University of Phoenix-Bay Area Campus,"7901 Stoneridge Drive, Suite 130",,Pleasanton,CA,94588,3677,US,8774788336,06,06001,37.68998161300,-121.93015023700,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,11,A,-2,-2,,-2,2,0,1784,1784,2,0,1356,http://nces.ed.gov/GLOBALLOCATOR/,www.phoenix.edu,,2010/09/08
368799,Martinez Adult Education,600 F St,,Martinez,CA,94553,3298,US,9252283276263,06,06013,38.00088300000,-122.13073200000,7,3,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,302,263,565,2,0,134,http://nces.ed.gov/GLOBALLOCATOR/,www.martinez-ed.org,,2010/01/15
382258,Mt Diablo Adult Education,1266 San Carlos,,Concord,CA,94518,,US,92568573402744,06,06013,37.96918000000,-122.02604600000,7,3,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,301,212,513,2,0,45,http://nces.ed.gov/GLOBALLOCATOR/,www.mdusd.k12.ca.us/adulted,,2010/01/15
363387,Heald College-Roseville,Seven Sierra Gate Plz,,Roseville,CA,95678,,US,9167898600,06,06061,38.75458746500,-121.26477912000,6,2,3,611210,Junior Colleges,40,1,12,A,-2,-2,,1,1,250,486,736,2,0,57,http://nces.ed.gov/GLOBALLOCATOR/,www.heald.edu,,2010/09/08
413635,High-Tech Institute-Sacramento,9738 Lincoln Village Drive #100,,Sacramento,CA,95827,,US,9169299700,06,06067,38.56134534700,-121.33415865300,9,3,3,611519,Other Technical and Trade Schools,0,2,13,A,-2,-2,,2,1,0,613,613,2,0,57,http://nces.ed.gov/GLOBALLOCATOR/,www.hightechinstitute.edu,,2010/09/08
371760,Heald College-Stockton,1605 E March Ln,,Stockton,CA,95210,,US,2094735200,06,06077,38.00360979500,-121.28804198500,6,2,3,611210,Junior Colleges,40,1,11,A,-2,-2,,1,2,408,764,1172,2,0,80,http://nces.ed.gov/GLOBALLOCATOR/,www.heald.edu,,2010/09/08
384193,Kaplan College-Stockton,722 W. March Ln,,Stockton,CA,95207,,US,2094628777,06,06077,37.99015192200,-121.31424205500,6,2,3,611210,Junior Colleges,40,1,11,A,-2,-2,,-3,1,0,475,475,2,0,44,http://nces.ed.gov/GLOBALLOCATOR/,getinfo.kaplancollege.com/KaplanCollegePortal/KaplanCollegeCampuses/California/Stockton/,,2010/09/08
244011,ITT Technical Institute-Sylmar,12669 Encinitas Ave,,Sylmar,CA,91342,3664,US,8183645151,06,06037,34.29947351200,-118.47412077100,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,11,A,-2,-2,,-2,1,250,749,999,2,0,109,http://nces.ed.gov/GLOBALLOCATOR/,www.itt-tech.edu,,2010/09/08
245838,Antioch University-Los Angeles Branch,400 Corporate Pointe,,Culver City,CA,90230,7615,US,3105781080,06,06037,33.98764000000,-118.38465100000,2,1,2,611310,"Colleges, Universities, and Professional Schools",20,1,21,A,-2,-2,AULA|Antioch|Antiok|Antioc|Antoich,6,1,284,402,686,2,0,189,http://nces.ed.gov/GLOBALLOCATOR/,www.antiochla.edu,,2010/01/15
260789,Platt College-Los Angeles,"1000 South Fremont Avenue, A9w",,Alhambra,CA,91803,,US,6263005444,06,06037,34.08181300000,-118.15183800000,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,21,A,-2,-2,,1,1,0,160,160,2,0,32,http://nces.ed.gov/GLOBALLOCATOR/,www.plattcollege.edu,,2010/01/15
368780,Los Angeles ORT Technical Institute,6435 Wilshire Blvd,,Los Angeles,CA,90048,,US,3239665444,06,06037,34.06387600000,-118.36938300000,5,2,2,611210,Junior Colleges,40,1,11,A,-2,-2,,-3,1,0,176,176,2,0,33,http://nces.ed.gov/GLOBALLOCATOR/,www.laort.edu,,2010/01/15
368805,Everest College-West Los Angeles,3000 S Robertson Blvd #300,,Los Angeles,CA,90034,3169,US,3108405777,06,06037,34.03245807900,-118.38948470300,6,2,3,611519,Other Technical and Trade Schools,0,2,11,A,-2,-2,,2,1,0,173,173,2,0,46,http://nces.ed.gov/GLOBALLOCATOR/,www.everest.edu/campus/west_los_angeles,,2010/09/07
372000,Thuy Princess Beauty College,252 E Second St,,Pomona,CA,91766,,US,9096206893,06,06037,34.05766264400,-117.74846800000,9,3,3,611511,Cosmetology and Barber Schools,0,2,12,A,-2,-2,,-3,1,0,27,27,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/09/08
372028,North-West College-Glendale,221 North Brand,,Glendale,CA,91203,,US,8182420205,06,06037,34.14891269900,-118.25540885200,9,3,3,611519,Other Technical and Trade Schools,0,2,12,A,-2,-2,,-3,1,0,116,116,2,0,15,http://nces.ed.gov/GLOBALLOCATOR/,www.northwestcollege.com,,2010/09/07
372037,Everest College-City of Industry,12801 Crossroads Parkway South,,City of Industry,CA,91746,1023,US,5629082500,06,06037,34.02944428700,-118.02459098000,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,2,1,0,329,329,2,0,67,http://nces.ed.gov/GLOBALLOCATOR/,www.everest.edu/campus/city_of_industry,,2010/09/07
372073,Fremont College,18000 Studebaker Road Suite 900A,,Cerritos,CA,90703,,US,5628095100,06,06037,33.86777335700,-118.09831554600,6,2,3,611210,Junior Colleges,40,1,13,A,-2,-2,,1,1,0,146,146,2,0,16,http://nces.ed.gov/GLOBALLOCATOR/,www.fremont.edu,,2010/09/07
372240,Universal College of Beauty Inc,3419 W 43rd Place,,Los Angeles,CA,90008,,US,3232980045,06,06037,34.00423900000,-118.33174100000,9,3,3,611511,Cosmetology and Barber Schools,0,2,11,A,-2,-2,,-3,1,0,42,42,2,0,8,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
